"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8"
1.59743417024456 2.38631496498882 1.26165623888795 -2.52917551585771 -1.24406461593394 0.0140377060025205 -0.505090764043389 -2.48216704004866
2.63187308945692 1.27418451061033 0.734648467303185 -2.64301597645206 0.102975486603587 -2.39775838002372 0.381829989117131 1.12612591890126
2.28930567251749 0.639135596673487 -1.4554218197557 -3.07909679735555 -2.85730860626738 -2.01527875560088 -0.615766130487334 0.236527425149797
0.830092817473606 0.744354024686532 0.900748119195351 -3.307993036349 1.02718375801955 -1.68530722209259 -0.391439053074553 -2.06450550532172
-4.54209211547463 0.527959697518238 -1.5853900651782 0.38983459596349 0.51654238384071 -1.92787352742615 1.00536154664996 1.28288226829095
-4.4593085029617 0.532095003913067 -1.63152514274549 1.05063001496426 -0.868187186745147 -0.777002891388046 1.46156639912025 -0.410598840328895
-3.15904886036585 2.78016535385582 -2.1777977045358 2.08817369827764 -0.353046961309756 -1.01435935312605 -0.17529278217779 -0.420166059985695
-4.31580502145275 1.41122071140765 -1.10788255206349 1.06844224062952 -0.205742468693296 -1.66511876324456 1.77280494825534 -0.243092614540517
0.470191373495009 0.894251020522812 -0.870348178791199 -0.223149422340385 -4.49587915960733 1.30974267748821 -1.62096701318583 1.46435605951312
-1.55294233007091 2.79931641376835 -0.332615262767727 -0.185454796979799 0.313257582230552 -0.905382214181058 -3.53367474203862 -1.00841439595556
-0.0903983612167103 1.91858716960625 -3.65721611567177 1.25812035947753 -0.566777910465313 -0.619949547186157 -0.22162025399094 3.01197145022174
1.1984405010898 1.2277144118252 -3.31786254543513 0.598845299679976 -3.50047129759361 -2.53563962081598 -1.89489450568955 -0.938447360504371
0.361361854028725 0.118429052384236 3.88573482533079 -0.732227568345086 1.86298586028266 -1.08609995281391 -0.7836708482401 2.31924161442662
1.59625266765412 -1.63943123771157 0.0781367988251098 -1.12749895228474 0.378332218440375 0.708752584981043 2.10931020758276 2.48872488565009
1.99440404627236 1.03880886665095 3.16325357194169 -0.813811566117105 -0.542408642423192 -1.35811811406143 0.129218258182923 1.71239634248685
-2.26546489679023 0.0310270594622732 1.73573273499036 -2.09840210622199 1.51016922833797 -1.1002704244689 0.400596017040742 2.689151592483
1.39687541550151 -1.13399641121509 0.480389860498796 1.83592438031189 -2.22022540753099 2.1937925206864 1.64315172628892 1.15488144159416
1.16563862410408 -0.0851410200852891 1.49359842900868 1.00441146011406 -1.5648426930059 3.1026570835418 0.590158583773376 0.169702571084692
0.471878606963693 -1.019556154795 1.14913662739964 0.291410921827061 -3.37643877988918 2.216325543761 1.69404882942439 0.970530768421063
-0.312709793319107 0.31949292538876 2.14622355786976 2.08627661413011 -2.96836725074204 2.54611505610996 -0.719188860767826 -1.49063063803086
1.915897869166 0.0875646629197551 1.83171387386321 -1.04914540928611 1.15872597444765 1.08580346583388 0.245844152794988 -3.15897505258579
1.85688709643893 -3.06673240460482 1.68761336862459 -0.806787387032577 -0.255546480101332 -0.344278990217961 1.42306825486625 -2.25074366720587
1.36800719050915 1.87053905253179 0.336724652518826 -1.58324000688269 1.03683512591461 1.11442033464657 1.09155768103317 -0.233043404300711
0.762872514890429 -2.80709978748418 -0.482596413337776 -1.15313706820466 -2.39265683399996 -0.587891145419219 -1.027949451562 -3.59678479496825
-3.00150984088865 0.702375957562229 0.246992333337931 -2.66672379556271 -0.408077884175604 1.97909181085229 -0.0304340324623773 -0.605219461767928
-1.68611274381705 0.959358636313922 -0.433550152751644 -3.20702601621598 -0.175816708965105 0.702376204290851 2.62202740621554 -0.28187442074597
-2.80668383223055 -1.56203324908586 -1.39501904787089 -0.960030085255403 -0.939585781739899 1.91016916228097 -2.49250349480319 -2.04958774586806
-1.86791879918422 0.74598956907595 -0.289849831947172 -2.92918745470663 -0.204013939075781 1.7422310836872 -2.17273864774644 0.179508939241636
-3.354783968713 1.93958620208505 -0.410508201712379 -0.180185469521246 -1.30644229607205 -2.60895379694246 -1.33983304735275 1.11959095353034
-3.22785998365866 1.62394177227528 0.6531755950845 -1.87592048442907 0.934129732260638 -2.76603546154811 -0.932807238338111 -0.796729208844978
-3.56895149239107 0.938763224845625 -0.250710465189491 -0.391425371685753 -0.26390018252367 -3.14454372048544 0.433369493651917 -1.93687119102444
-3.14057696223498 1.86344037290782 1.44948583882366 0.861128994819397 -0.124215742724865 -3.19811536076518 -0.658728671719844 0.394059631594736
0.544640381519076 -1.35929375905146 -2.07489052153287 -0.713205487988169 1.53920453637582 1.99004082187569 -0.971786308640618 1.92863500731909
1.26527614230634 -1.53168883813873 -2.96538641025758 -2.81816038757296 1.32351007823086 0.431247207902009 1.00755644741448 -2.02088491611119
-1.40333969460656 -1.20096615534751 -3.40713989678992 -1.01290478619157 1.39553027891961 2.03018378450922 -2.82253300943286 -0.553347819795681
-1.80650706178583 0.00144458216532328 -2.13952404048059 -1.60097242342584 1.59233046312729 2.4254696460687 0.148183629378023 -1.10285956541981
-2.87550055993788 -0.766649464591921 -3.54116070771211 -2.840187454369 -0.552190241224505 -0.240390377031495 -0.843273104370031 -0.60259812875959
-1.36507902812502 -2.21830929764171 2.39878113608833 -1.72807728970578 -1.99014784650457 -2.41127073115387 -1.52239828918128 -1.88042563683369
-1.78576528502515 -3.57649380270126 0.409225482963564 -2.01443963954061 -2.13115483605451 -2.33448395244562 -2.68390308458064 -0.842501936563893
-2.07349106785375 -0.000434843841640387 -0.417490278873531 -3.73002612567251 -0.363163733310532 -1.69265691102351 -1.29092343626412 -2.90413856830624
0.845132456728983 -2.8867122127533 -3.6071722179896 0.0245072187868187 -1.32537112576779 -3.33281934296705 0.957671010178062 0.381172592353013
1.44826723575646 -2.59198065999763 -0.669452968985139 -0.490741034424273 -1.4082844867277 -3.68589303238906 1.4792604313691 -0.198746590811075
1.65659773079759 -1.19049714439028 -3.78765345481739 -0.633845061890264 -1.34615211841886 -1.90570897859777 3.05911733192386 -0.547742383035946
1.02952480893507 -3.17565177763545 -1.3905300891105 -1.86974730352703 -2.05995612651825 -1.96735719355873 -0.739577958682793 0.907914138667971
0.890195907506994 -0.674057770822543 -1.87652165427863 -2.82469529122874 -0.352899893414671 -1.56193154737068 -3.49812679988587 -1.80906822045755
1.78644368828069 -0.522331439410133 -3.13298319217353 -1.79455040425391 2.30256373799981 0.751494951736248 -0.651353879170084 -0.626331388985118
0.667431148877795 -1.58852342786979 -0.637455067786985 -1.81695879979664 2.35753732572506 -2.59811594273379 -2.92191812068539 -0.160030883989279
-1.04766649845074 -0.548471632986619 -2.75221344459997 -2.08681326477141 -0.992706733927947 -2.51437328684394 -2.64507597696101 2.22064114696818
-0.28168345471665 -2.80993121533996 -2.44275257330524 -0.969219576469301 0.27814723037158 -2.28287840431552 -3.27382261606679 -0.254657596510258
-3.04586595038567 -0.917259420507063 -0.350413387345557 0.0635035072600045 -2.0114659613337 -1.09689085491804 -3.92891848466089 1.30312689923969
-3.06277056105508 -1.39434055169031 -1.53019477142703 -2.16777559975081 -0.547196469535217 -3.05970946831117 -0.702013304206621 -1.4039360488052
0.358171867379337 -2.41983919411994 -1.31077559993285 -2.84317926091066 1.35460967198856 -2.69074388517097 -1.03808723719373 1.35704223350463
1.24925334083171 -2.67406433031416 0.109235451871506 -1.45526741540105 2.42105749275279 0.447014483310747 0.699366525570903 -1.40389383066597
0.520111469837147 -1.952162718641 -0.514465035796793 -0.148950465141043 -0.390080946594634 -2.02751611928519 2.86059171344805 -3.50510175807409
1.08246940586492 -2.00140597085215 -1.29969659945614 -2.33779598047115 1.20361387191351 -1.33074499791233 1.65420055410481 -3.29514376965551
1.20708333786778 -0.420535209399074 -0.86324427721972 -2.40883612962482 0.976671306322294 0.724554683455628 -2.14292456803978 -3.59309506571412
-1.61113031092224 0.368644412156889 -0.169441378442069 -0.919076351567789 0.354372717370782 2.52603135063906 -2.46412939449794 -0.0498224895818051
-1.73457252756386 -0.181810842262363 -0.431850663174862 -0.914356550220353 0.147000211954706 -3.98280621113858 -3.66419374828417 -0.585230746623667
-0.386913707279735 -0.618766125294231 0.0412283763187826 -0.785651902011854 1.09372587204122 1.84723082665796 -2.1955486992693 1.92494664444471
-2.30580193487343 1.97777416998632 -0.649053880147892 -0.795356069700702 2.82542457723412 -0.943991538148637 -1.22464924433932 -0.443269258587115
-1.26737863333241 -4.25655899502392 1.13923413139395 -0.245630889657935 -0.788131545304243 -2.14411065632206 -3.40285314426209 0.893699916875729
-1.19878394279728 -4.35802806326734 -0.140638665517571 -0.325438459024406 -0.721583597536316 -3.07469889015504 -2.02675328175009 -0.792424712540266
-1.03938148450005 -3.87740864391182 1.5735075182386 -0.735019078764561 -1.95569002451019 -2.73164916306482 -1.56998039268816 0.218867072026861
-1.75789297998907 -3.82818558375535 2.09739070576438 -0.0958931952614819 -1.34954335367225 -2.87169867706865 -0.943427308081551 -1.82261649837104
-4.1627460206987 1.52589424698258 0.563050512513118 0.395092869539998 -0.792048281235807 -2.37261080680565 -1.03230255172201 -1.43530103633632
-3.77256974569061 -0.143786757109364 -0.997264214079849 0.221768175964804 -2.24019150073471 -2.98051750440358 -0.950012155411861 -1.74115061654081
-3.81549945722452 -1.14133878520278 -0.6862002686085 -1.77213241476017 -2.51295600140158 -2.60809593180444 0.194058159967875 -0.870181605771256
-4.09921054042042 1.4312234332054 0.427740355380881 0.0721134326036079 -0.957247575555406 -1.76135357754505 1.80596031725253 -0.863989949420306
1.59538827942004 0.87166015007475 -0.928055370988093 0.857808901216377 -0.918991953059592 -0.403777251373693 -1.29665191431697 -4.62067737276287
-1.41326308469547 0.998285398091801 -2.3952801002564 -0.815619701554034 -2.66252788972951 2.21465641034229 -1.42347371739281 -1.63428339120117
0.567611677895034 1.61076187519207 -2.08159979737889 0.286719842523651 -2.01690148969858 2.0031198321946 -2.67442201812659 -0.160247338650081
2.42514546247545 -0.0221905766702495 -1.75424815447828 2.44501551808685 -0.315289056002059 1.05547643415317 -3.03682969386715 0.587062706835102
-1.20613060973978 -1.28831184505284 -0.599203143553146 5 1.37955807310238 -0.309187108120776 -0.998385913149521 -0.451053771401709
-0.785468627330014 -0.502572239241551 -2.96095970063009 3.74666734116925 -0.88311678360615 -0.425247929745439 -1.75068838764737 -0.618941760096826
-0.902876576346811 0.998663958811791 -1.42300812705778 1.14151399525089 1.88161934620377 0.566804719189296 -1.92303982286653 -3.41608350012117
-2.08829128701964 2.56671322950544 -1.80228282574334 0.0662651884160095 -3.23409412896674 -1.07027348805549 0.191989857818415 0.394224967702176
1.87821116167633 0.0804656530081163 -0.261222608676904 -2.04394385155637 -3.70431042285816 -1.92391607425035 -1.82335313663925 -3.97699025693724
1.7888757529822 1.30809880494608 2.36209192355378 2.59678102594399 -0.621457100887473 0.339211481518476 -2.58475471626465 -1.74517477846052
0.725405861757174 1.79845909589448 -3.04758731911457 -0.115504907323124 -3.27869126945019 0.955213921962633 0.19617109434099 -3.38554496543131
2.57683480635342 1.48265997672958 1.39620060508437 2.2385209262697 -0.818283543487301 1.88750351889239 -2.07673118269393 -0.233182485239668
0.122514419755772 -3.53486139397335 -0.528645662575481 -1.6134361260604 1.52657900910094 -0.128076731264023 -0.47798237652805 -3.00628276888303
-1.69522613457429 -3.87938031596846 -2.02155317808726 -1.0195572383022 -2.94097902292361 0.356726228260273 -0.828050308659185 0.992610388885048
0.422229833655356 -3.27231686919982 -1.91425716746133 0.447434641477528 -0.833044117805446 -1.09513660520868 0.0971394272208457 2.87108618811188
-0.467131168183637 -3.66504279073764 -1.73207146855593 0.297775658666955 -3.04743612517161 0.638991399135448 0.84744681401081 0.663076174580598
-1.19999008830819 -3.70320120598618 -0.450973062010785 1.95671550627549 -1.18014989036418 1.179594623351 1.36984730128551 1.0008779537005
-2.39271299454928 -3.71627465983377 -0.507458650765253 0.507382069483679 0.519252133134875 1.35437939479736 -2.31067232916158 -1.26933022163777
-0.834646364464433 -3.49676761949351 -0.826011385566253 0.752642535287398 -1.03232809194726 2.41769259890587 -2.31139661152643 0.369671603529293
-2.14634528820659 -3.46222192108927 -1.51742914046862 0.322186471141683 0.124373758358425 1.00944880578338 0.689159372694686 -1.76903503626372
0.429509447318056 -2.07502289215237 -1.55105962530065 2.35545515517752 1.63661619963813 -4.02151596919349 -0.828553894831916 -1.66986211921234
0.72497334680561 0.035578038483016 -0.864350174358396 2.77662673042952 -0.297690541844363 -4.0696084963049 1.71977179823077 -0.534462614927838
1.17969924089036 -0.691338777805165 -1.48815178564412 2.72306698114451 1.90934242942712 -2.9204106353643 0.29683136308294 -3.15961971809636
0.351138616413048 -0.493403691184692 -2.33459139406942 1.31273219294219 0.475010599815517 -5 0.608047172531019 -0.698872266888937
1.19243257859583 0.514012827558225 1.09071445434652 2.91415744428779 -1.05710592879381 -4.28100097316921 0.569107696408211 0.178120737580003
2.02549090986328 2.39255400237471 -0.170795288916394 2.40419433414108 0.420676859781418 -2.75817265255288 0.720937657970554 -0.11557759370131
2.17212374266477 0.697846503205643 -0.385734201998325 2.59953012680757 -0.398489280421018 -3.98275864807301 -1.9865372048969 -1.17853205453604
0.264343033791464 2.20813060329137 -1.14449793258781 0.889782367801187 2.52439258224412 -2.29642535628005 -0.253973839606471 -0.383282933056488
0.573639269542387 -2.15697054654363 -3.75439810720321 0.827394456894526 -1.02953376589357 2.12872126442249 -0.799232254661079 -1.20885610397998
-0.142345890252369 -2.91879440137461 1.35138695357961 2.49359998617311 -0.0193998571170004 2.19274067417442 -2.33457948421114 0.135971642251214
0.41358124638947 -2.8667309713776 0.120332867193616 1.66928194871236 -0.542218679163632 2.44012748660188 1.41377834515631 -1.40203689056109
-0.00135810721044827 -1.39673816072268 0.450896454752908 0.178747383609825 -1.54981863823674 3.69337628960678 -2.24957812806294 -1.64912918125862
-1.54075974207619 -3.75213430012452 -1.11608549472702 -1.64577903571562 0.494838940119818 0.983386809127658 0.894010393446568 -0.293194169577021
-1.46615978032066 -3.56133655628368 1.23736308051036 -0.769201756892396 1.62271034463948 -0.840172133471881 -0.0577812696841393 2.38228710256794
-1.71479118163376 -3.05765519541333 1.11779269930733 -2.21785733192689 -0.120864014632495 -2.4589254235504 -0.606979337074423 -0.00975073281187822
-3.47031139826796 -2.80496311435455 0.67298238622965 -0.61503559674753 -1.90114501639443 -2.05436740282173 0.726780115854746 -0.181468366650269
